signal_date,execution_date,exit_date,ticker_normalized,market,weight,stock_signal_score,local_return,base_currency_return
2022-04-22,2022-04-25,2022-05-02,NXE,US,0.025,1.0,-0.05577693443669529,-0.05577693443669529
2022-04-22,2022-04-25,2022-05-02,PAAS,US,0.025,1.0,-0.040784382116574425,-0.040784382116574425
2022-04-22,2022-04-25,2022-05-02,SHTLF,US,0.025,1.0,0.027190278661532563,0.027190278661532563
2022-04-22,2022-04-25,2022-05-02,SOUHY,US,0.025,1.0,0.007859568023207864,0.007859568023207864
2022-04-22,2022-04-25,2022-05-02,SVM,US,0.025,1.0,-0.07098766087391173,-0.07098766087391173
2022-04-22,2022-04-25,2022-05-02,UEC,US,0.025,1.0,-0.08260872224328253,-0.08260872224328253
2022-04-22,2022-04-25,2022-05-02,USA,US,0.025,1.0,-0.058423712224455415,-0.058423712224455415
2022-04-22,2022-04-25,2022-05-02,WPM,US,0.025,1.0,-0.05086910731827721,-0.05086910731827721
2022-04-22,2022-04-25,2022-05-02,UUUU,US,0.025,0.5,-0.086848666210812,-0.086848666210812
2022-04-22,2022-04-25,2022-05-02,BHP,US,0.025,0.2,0.022761723259149713,0.022761723259149713
2022-04-22,2022-04-25,2022-05-02,VALE,US,0.025,0.2,0.012978938278471297,0.012978938278471297
2022-05-06,2022-05-09,2022-05-16,ANGPY,US,0.16666666666666666,0.5,0.023205986347755836,0.023205986347755836
2022-05-06,2022-05-09,2022-05-16,IMPUY,US,0.16666666666666666,0.5,0.07248914430835884,0.07248914430835884
2022-05-06,2022-05-09,2022-05-16,NGLOY,US,0.16666666666666666,0.5,0.021150930583108574,0.021150930583108574
2022-05-06,2022-05-09,2022-05-16,PLG,US,0.16666666666666666,0.5,0.007299263086460783,0.007299263086460783
2022-05-06,2022-05-09,2022-05-16,SBSW,US,0.16666666666666666,0.5,0.005902226037338032,0.005902226037338032
2022-05-06,2022-05-10,2022-05-16,2362.HK,HK,0.16666666666666666,0.25,-0.03571420383503576,-0.03571420383503565
2022-06-03,2022-06-06,2022-06-13,000408.SZ,CN_A,0.038461538461538464,1.0,0.06428117019089052,0.06428117019089052
2022-06-03,2022-06-06,2022-06-13,000792.SZ,CN_A,0.038461538461538464,1.0,-0.013441710167313103,-0.013441710167313103
2022-06-03,2022-06-06,2022-06-13,002340.SZ,CN_A,0.038461538461538464,1.0,0.01831524066786039,0.01831524066786061
2022-06-03,2022-06-06,2022-06-13,002460.SZ,CN_A,0.038461538461538464,1.0,0.08010091302684952,0.08010091302684952
2022-06-03,2022-06-06,2022-06-13,002466.SZ,CN_A,0.038461538461538464,1.0,0.13512471001540605,0.13512471001540605
2022-06-03,2022-06-06,2022-06-13,1772.HK,HK,0.038461538461538464,1.0,0.06692156375477865,0.06605799160514159
2022-06-03,2022-06-06,2022-06-13,300919.SZ,CN_A,0.038461538461538464,1.0,0.09315191117791088,0.09315191117791088
2022-06-03,2022-06-06,2022-06-13,600516.SH,CN_A,0.038461538461538464,1.0,-0.014884966358988616,-0.014884966358988616
2022-06-03,2022-06-06,2022-06-13,600884.SH,CN_A,0.038461538461538464,1.0,0.002821367784179518,0.002821367784179518
2022-06-03,2022-06-06,2022-06-13,603659.SH,CN_A,0.038461538461538464,1.0,0.020522866817801022,0.020522866817801022
2022-06-03,2022-06-06,2022-06-13,603799.SH,CN_A,0.038461538461538464,1.0,0.04005890501391729,0.04005890501391729
2022-06-03,2022-06-06,2022-06-13,ALB,US,0.038461538461538464,1.0,-0.13663573012640462,-0.13663573012640462
2022-06-03,2022-06-06,2022-06-13,GPHOF,US,0.038461538461538464,1.0,0.03846161781683777,0.03846161781683777
2022-06-03,2022-06-06,2022-06-13,NMG,US,0.038461538461538464,1.0,0.037037001061669184,0.037037001061669184
2022-06-03,2022-06-06,2022-06-13,SGML,US,0.038461538461538464,1.0,-0.10362700388266766,-0.10362700388266766
2022-06-03,2022-06-06,2022-06-13,SQM,US,0.038461538461538464,1.0,-0.10519702779032447,-0.10519702779032447
2022-06-03,2022-06-06,2022-06-13,TLOFF,US,0.038461538461538464,1.0,-0.13793100967701988,-0.13793100967701988
2022-06-03,2022-06-06,2022-06-13,WWR,US,0.038461538461538464,1.0,-0.1600000381469726,-0.1600000381469726
2022-06-03,2022-06-06,2022-06-13,BHP,US,0.038461538461538464,0.8,-0.08939810014910876,-0.08939810014910876
2022-06-03,2022-06-06,2022-06-13,VALE,US,0.038461538461538464,0.8,-0.14293432463571576,-0.14293432463571576
2022-06-03,2022-06-06,2022-06-13,2362.HK,HK,0.038461538461538464,0.5,-0.022988464500281025,-0.02324614554922544
2022-06-10,2022-06-13,2022-06-20,000408.SZ,CN_A,0.03225806451612903,1.0,0.011603765569378144,0.011603765569378144
2022-06-10,2022-06-13,2022-06-20,000792.SZ,CN_A,0.03225806451612903,1.0,-0.051964493580496596,-0.051964493580496596
2022-06-10,2022-06-13,2022-06-20,002125.SZ,CN_A,0.03225806451612903,1.0,0.08141835846567802,0.08141835846567802
2022-06-10,2022-06-13,2022-06-20,002340.SZ,CN_A,0.03225806451612903,1.0,0.037241214541188006,0.037241214541188006
2022-06-10,2022-06-13,2022-06-20,002460.SZ,CN_A,0.03225806451612903,1.0,0.032773688901274634,0.032773688901274634
2022-06-10,2022-06-13,2022-06-20,002466.SZ,CN_A,0.03225806451612903,1.0,-0.00033946126219619455,-0.00033946126219619455
2022-06-10,2022-06-13,2022-06-20,1091.HK,HK,0.03225806451612903,1.0,0.043478218616745945,0.043478218616745945
2022-06-10,2022-06-13,2022-06-20,1772.HK,HK,0.03225806451612903,1.0,0.028347868681694255,0.028347868681694033
2022-06-10,2022-06-13,2022-06-20,300919.SZ,CN_A,0.03225806451612903,1.0,-0.009805550058896162,-0.009805550058896051
2022-06-10,2022-06-13,2022-06-20,600516.SH,CN_A,0.03225806451612903,1.0,0.04258239691250432,0.04258239691250432
2022-06-10,2022-06-13,2022-06-20,600884.SH,CN_A,0.03225806451612903,1.0,0.09003223673717153,0.09003223673717153
2022-06-10,2022-06-13,2022-06-20,603659.SH,CN_A,0.03225806451612903,1.0,0.15275474450377802,0.15275474450377802
2022-06-10,2022-06-13,2022-06-20,603799.SH,CN_A,0.03225806451612903,1.0,0.0724536575355712,0.07245365753557143
2022-06-10,2022-06-13,2022-06-21,ALB,US,0.03225806451612903,1.0,-0.026505301646502444,-0.026505301646502444
2022-06-10,2022-06-13,2022-06-21,BHP,US,0.03225806451612903,1.0,-0.05081387708445928,-0.05081387708445928
2022-06-10,2022-06-13,2022-06-21,ERMAF,US,0.03225806451612903,1.0,0.0,0.0
2022-06-10,2022-06-13,2022-06-21,GPHOF,US,0.03225806451612903,1.0,-0.06481486080605126,-0.06481486080605126
2022-06-10,2022-06-13,2022-06-21,NMG,US,0.03225806451612903,1.0,-0.057142803620318094,-0.057142803620318094
2022-06-10,2022-06-13,2022-06-21,SGML,US,0.03225806451612903,1.0,0.022479151466269665,0.022479151466269665
2022-06-10,2022-06-13,2022-06-21,SHTLF,US,0.03225806451612903,1.0,-0.08749997953431754,-0.08749997953431754
2022-06-10,2022-06-13,2022-06-21,SOUHY,US,0.03225806451612903,1.0,-0.056796297039728216,-0.056796297039728216
2022-06-10,2022-06-13,2022-06-21,SQM,US,0.03225806451612903,1.0,0.010363884311673788,0.010363884311673788
2022-06-10,2022-06-13,2022-06-21,TLOFF,US,0.03225806451612903,1.0,0.027500033378601074,0.027500033378601074
2022-06-10,2022-06-13,2022-06-21,VALE,US,0.03225806451612903,1.0,-0.07363128143356834,-0.07363128143356834
2022-06-10,2022-06-13,2022-06-21,WWR,US,0.03225806451612903,1.0,0.1047619231433834,0.1047619231433834
2022-06-10,2022-06-13,2022-06-20,2362.HK,HK,0.03225806451612903,0.5,0.07058824692776966,0.07058824692776944
2022-06-17,2022-06-20,2022-06-27,002340.SZ,CN_A,0.14285714285714285,1.0,0.08700715527808667,0.08848388510320015
2022-06-17,2022-06-20,2022-06-27,300919.SZ,CN_A,0.14285714285714285,1.0,0.002515015577123636,0.002515015577123636
2022-06-17,2022-06-20,2022-06-27,603799.SH,CN_A,0.14285714285714285,1.0,0.028076307429146352,0.028076307429146352
2022-06-17,2022-06-21,2022-06-27,TLOFF,US,0.14285714285714285,1.0,-0.06326039426658447,-0.06326039426658447
2022-06-17,2022-06-21,2022-06-27,BHP,US,0.14285714285714285,0.8,-0.0006929868404592643,-0.0006929868404592643
2022-06-17,2022-06-21,2022-06-27,VALE,US,0.14285714285714285,0.8,0.01086955622406327,0.01086955622406327
2022-06-17,2022-06-20,2022-06-27,2362.HK,HK,0.14285714285714285,0.5,0.07692300079718528,0.07692300079718528
2022-07-15,2022-07-18,2022-07-25,000408.SZ,CN_A,0.05263157894736842,1.0,-0.032581403603467174,-0.036810666059980846
2022-07-15,2022-07-18,2022-07-25,000792.SZ,CN_A,0.05263157894736842,1.0,-0.03565539116577099,-0.037843392865542946
2022-07-15,2022-07-18,2022-07-25,002460.SZ,CN_A,0.05263157894736842,1.0,-0.08718204577336341,-0.08718204577336341
2022-07-15,2022-07-18,2022-07-25,002466.SZ,CN_A,0.05263157894736842,1.0,-0.01892150394049097,-0.016824558377047216
2022-07-15,2022-07-18,2022-07-25,1772.HK,HK,0.05263157894736842,1.0,-0.06987165522884764,-0.06938322338760738
2022-07-15,2022-07-18,2022-07-25,2237.HK,HK,0.05263157894736842,1.0,-0.3544304154023793,-0.35395421448081577
2022-07-15,2022-07-18,2022-07-25,600516.SH,CN_A,0.05263157894736842,1.0,-0.02338376023912414,-0.022450351721272632
2022-07-15,2022-07-18,2022-07-25,600884.SH,CN_A,0.05263157894736842,1.0,-0.0915200241821783,-0.09485158833738694
2022-07-15,2022-07-18,2022-07-25,603659.SH,CN_A,0.05263157894736842,1.0,-0.017666909710810974,-0.018920807418636665
2022-07-15,2022-07-18,2022-07-25,9696.HK,HK,0.05263157894736842,1.0,0.013645295447038519,0.013673825219997493
2022-07-15,2022-07-18,2022-07-25,ALB,US,0.05263157894736842,1.0,0.11619591523674133,0.11619591523674133
2022-07-15,2022-07-18,2022-07-25,GPHOF,US,0.05263157894736842,1.0,0.031068024989045373,0.031068024989045373
2022-07-15,2022-07-18,2022-07-25,NMG,US,0.05263157894736842,1.0,-0.0780856273414341,-0.0780856273414341
2022-07-15,2022-07-18,2022-07-25,SGML,US,0.05263157894736842,1.0,0.0643000682199697,0.0643000682199697
2022-07-15,2022-07-18,2022-07-25,SQM,US,0.05263157894736842,1.0,0.11135725079052694,0.11135725079052694
2022-07-15,2022-07-18,2022-07-25,WWR,US,0.05263157894736842,1.0,0.0,0.0
2022-07-22,2022-07-25,2022-08-01,002340.SZ,CN_A,0.14285714285714285,1.0,0.02256420813312765,0.02256420813312765
2022-07-22,2022-07-25,2022-08-01,300919.SZ,CN_A,0.14285714285714285,1.0,0.013239867727319776,0.013239867727319776
2022-07-22,2022-07-25,2022-08-01,603799.SH,CN_A,0.14285714285714285,1.0,0.05528171635239998,0.05528171635239998
2022-07-22,2022-07-25,2022-08-01,TLOFF,US,0.14285714285714285,1.0,0.3313609016679988,0.3313609016679988
2022-07-22,2022-07-25,2022-08-01,BHP,US,0.14285714285714285,0.8,0.025937187900950454,0.025937187900950454
2022-07-22,2022-07-25,2022-08-01,VALE,US,0.14285714285714285,0.8,-0.0007603849035656696,-0.0007603849035656696
2022-07-22,2022-07-25,2022-08-01,2362.HK,HK,0.14285714285714285,0.5,0.0,0.0
2022-07-29,2022-08-01,2022-08-08,002340.SZ,CN_A,0.14285714285714285,1.0,-0.07221672045472805,-0.07221672045472805
2022-07-29,2022-08-01,2022-08-08,300919.SZ,CN_A,0.14285714285714285,1.0,-0.06127963930828351,-0.06127963930828362
2022-07-29,2022-08-01,2022-08-08,603799.SH,CN_A,0.14285714285714285,1.0,-0.0778176564658799,-0.0778176564658799
2022-07-29,2022-08-01,2022-08-08,TLOFF,US,0.14285714285714285,1.0,-0.12666665183173287,-0.12666665183173287
2022-07-29,2022-08-01,2022-08-08,BHP,US,0.14285714285714285,0.8,0.003506177411477518,0.003506177411477518
2022-07-29,2022-08-01,2022-08-08,VALE,US,0.14285714285714285,0.8,0.01674274242234186,0.01674274242234186
2022-07-29,2022-08-01,2022-08-08,2362.HK,HK,0.14285714285714285,0.5,-0.048780544949867166,-0.048780544949867166
2022-08-05,2022-08-08,2022-08-15,000408.SZ,CN_A,0.023809523809523808,1.0,0.026099865900172547,0.026099865900172547
2022-08-05,2022-08-08,2022-08-15,000792.SZ,CN_A,0.023809523809523808,1.0,0.016789070992462962,0.016789070992463184
2022-08-05,2022-08-08,2022-08-15,000831.SZ,CN_A,0.023809523809523808,1.0,0.04295540146803889,0.04295540146803889
2022-08-05,2022-08-08,2022-08-15,000970.SZ,CN_A,0.023809523809523808,1.0,-0.03312307751851773,-0.03312307751851762
2022-08-05,2022-08-08,2022-08-15,002340.SZ,CN_A,0.023809523809523808,1.0,-0.00972977981649814,-0.00972977981649814
2022-08-05,2022-08-08,2022-08-15,002460.SZ,CN_A,0.023809523809523808,1.0,0.02840227747898827,0.02840227747898827
2022-08-05,2022-08-08,2022-08-15,002466.SZ,CN_A,0.023809523809523808,1.0,0.016075748024416026,0.016075748024416026
2022-08-05,2022-08-08,2022-08-15,1772.HK,HK,0.023809523809523808,1.0,0.06392031353286698,0.06300814189777793
2022-08-05,2022-08-08,2022-08-15,2237.HK,HK,0.023809523809523808,1.0,0.7192981845277473,0.7187962879720788
2022-08-05,2022-08-08,2022-08-15,300748.SZ,CN_A,0.023809523809523808,1.0,0.044959715438005254,0.044959715438005254
2022-08-05,2022-08-08,2022-08-15,300919.SZ,CN_A,0.023809523809523808,1.0,-0.028960182595636597,-0.028960182595636597
2022-08-05,2022-08-08,2022-08-15,600111.SH,CN_A,0.023809523809523808,1.0,0.01849038751364862,0.01849038751364862
2022-08-05,2022-08-08,2022-08-15,600366.SH,CN_A,0.023809523809523808,1.0,0.10858016032919093,0.10858016032919093
2022-08-05,2022-08-08,2022-08-15,600392.SH,CN_A,0.023809523809523808,1.0,0.013333289545212734,0.013333289545212734
2022-08-05,2022-08-08,2022-08-15,600516.SH,CN_A,0.023809523809523808,1.0,0.021644964066075634,0.02164496406607541
2022-08-05,2022-08-08,2022-08-15,600884.SH,CN_A,0.023809523809523808,1.0,-0.006958875489507577,-0.006958875489507577
2022-08-05,2022-08-08,2022-08-15,603659.SH,CN_A,0.023809523809523808,1.0,0.004033431239987673,0.004033431239987673
2022-08-05,2022-08-08,2022-08-15,603799.SH,CN_A,0.023809523809523808,1.0,-0.01826747542842988,-0.01826747542842999
2022-08-05,2022-08-08,2022-08-15,6680.HK,HK,0.023809523809523808,1.0,0.013595135929062918,0.013595135929062918
2022-08-05,2022-08-08,2022-08-15,9696.HK,HK,0.023809523809523808,1.0,0.09107822793983922,0.0906935682893657
2022-08-05,2022-08-08,2022-08-15,ALB,US,0.023809523809523808,1.0,0.16026775375345625,0.16026775375345625
2022-08-05,2022-08-08,2022-08-15,GPHOF,US,0.023809523809523808,1.0,-0.04825461195539471,-0.04825461195539471
2022-08-05,2022-08-08,2022-08-15,MP,US,0.023809523809523808,1.0,-0.05293972467770225,-0.05293972467770225
2022-08-05,2022-08-08,2022-08-15,NMG,US,0.023809523809523808,1.0,0.06309749952247912,0.06309749952247912
2022-08-05,2022-08-08,2022-08-15,SGML,US,0.023809523809523808,1.0,0.09334613786086243,0.09334613786086243
2022-08-05,2022-08-08,2022-08-15,SQM,US,0.023809523809523808,1.0,0.15955449552888679,0.15955449552888679
2022-08-05,2022-08-08,2022-08-15,TLOFF,US,0.023809523809523808,1.0,0.12977098773539653,0.12977098773539653
2022-08-05,2022-08-08,2022-08-15,USA,US,0.023809523809523808,1.0,0.035450409005956196,0.035450409005956196
2022-08-05,2022-08-08,2022-08-15,WWR,US,0.023809523809523808,1.0,0.23776226982498483,0.23776226982498483
2022-08-05,2022-08-08,2022-08-15,BHP,US,0.023809523809523808,0.8,0.006620209665189503,0.006620209665189503
2022-08-05,2022-08-08,2022-08-15,VALE,US,0.023809523809523808,0.8,0.055500706954407564,0.055500706954407564
2022-08-05,2022-08-08,2022-08-15,2362.HK,HK,0.023809523809523808,0.75,0.025641057219175645,0.026053550665748437
2022-08-05,2022-08-08,2022-08-15,ANGPY,US,0.023809523809523808,0.5,0.03826751484983926,0.03826751484983926
2022-08-05,2022-08-08,2022-08-15,IMPUY,US,0.023809523809523808,0.5,0.001762038462733928,0.001762038462733928
2022-08-05,2022-08-08,2022-08-15,NGLOY,US,0.023809523809523808,0.5,-0.006764499424791515,-0.006764499424791515
2022-08-05,2022-08-08,2022-08-15,PLG,US,0.023809523809523808,0.5,-0.012048181523292234,-0.012048181523292234
2022-08-05,2022-08-08,2022-08-15,SBSW,US,0.023809523809523808,0.5,-0.04905671115158072,-0.04905671115158072
2022-08-05,2022-08-08,2022-08-15,UUUU,US,0.023809523809523808,0.25,-0.048814491061132226,-0.048814491061132226
2022-08-12,2022-08-15,2022-08-22,000408.SZ,CN_A,0.022727272727272728,1.0,-0.007394298350093198,-0.00739429835009342
2022-08-12,2022-08-15,2022-08-22,000792.SZ,CN_A,0.022727272727272728,1.0,-0.0058479559022566185,-0.0058479559022567296
2022-08-12,2022-08-15,2022-08-22,000831.SZ,CN_A,0.022727272727272728,1.0,-0.057990106855131285,-0.057990106855131396
2022-08-12,2022-08-15,2022-08-22,000970.SZ,CN_A,0.022727272727272728,1.0,-0.044589440393138835,-0.044589440393138835
2022-08-12,2022-08-15,2022-08-22,002340.SZ,CN_A,0.022727272727272728,1.0,0.003275197733007662,0.003275197733007662
