airline_forward_net_income_bridge,Hainan Airlines Holdings,600221.SH,1H2026,flat_ask,5.954,1713.212,11.564,3.497,30.24040124524386,8.067,-48.878,56.945,-605.9005826205529,official_interim_total_revenue,interim_waterfall,2188.1196413545877,32523.24321292027,33083.352,0.9830697691370655,1684.20692532285,1252.871,47.182,22.097,16.487000000000002,1809.5757160317376,547.222957364492,h1_2025_effective_rate_on_forward_pbt,1262.3527586672456,-48.878,h1_2025_absolute_carry,1311.2307586672455,194.3244078397871,43034.52173913043,0.030469276889278626,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Hainan Airlines Holdings,600221.SH,1H2026,flat_rpk,5.954,1713.212,11.564,3.497,30.24040124524386,8.067,-48.878,56.945,-605.9005826205529,official_interim_total_revenue,interim_waterfall,2780.6751645937147,33115.7987361594,33083.352,1.000980757214668,1714.892245029256,1252.871,47.182,22.097,16.487000000000002,2371.445919564459,717.1347613902553,h1_2025_effective_rate_on_forward_pbt,1654.3111581742037,-48.878,h1_2025_absolute_carry,1703.1891581742036,252.41264545818902,43034.52173913043,0.03957727632012993,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Hainan Airlines Holdings,600221.SH,1H2026,walk_forward_fuel_nonfuel,5.954,1713.212,11.564,3.497,30.24040124524386,8.067,-48.878,56.945,-605.9005826205529,official_interim_total_revenue,interim_waterfall,-748.0295230918346,33115.7987361594,33083.352,1.000980757214668,1714.892245029256,1252.871,47.182,22.097,16.487000000000002,-1157.2587681210903,3.497,h1_2025_absolute_carry,-1160.7557681210903,-48.878,h1_2025_absolute_carry,-1111.8777681210904,-164.7802932109118,43034.52173913043,-0.025836879862663423,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Hainan Airlines Holdings,600221.SH,1H2026,walk_forward_integrated,5.954,1713.212,11.564,3.497,30.24040124524386,8.067,-48.878,56.945,-605.9005826205529,official_interim_total_revenue,interim_waterfall,-805.1976309971215,33058.63062825411,33083.352,0.9992527549280409,1711.9318107757788,1252.871,47.182,22.097,16.487000000000002,-1211.4664417729005,3.497,h1_2025_absolute_carry,-1214.9634417729005,-48.878,h1_2025_absolute_carry,-1166.0854417729006,-172.81387083493522,43034.52173913043,-0.0270965121639217,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Hainan Airlines Holdings,600221.SH,1H2026,walk_forward_yield_mix,5.954,1713.212,11.564,3.497,30.24040124524386,8.067,-48.878,56.945,-605.9005826205529,official_interim_total_revenue,interim_waterfall,2723.507056688428,33058.63062825411,33083.352,0.9992527549280409,1711.9318107757788,1252.871,47.182,22.097,16.487000000000002,2317.238245912649,700.7421433722357,h1_2025_effective_rate_on_forward_pbt,1616.4961025404132,-48.878,h1_2025_absolute_carry,1665.374102540413,246.8084539420184,43034.52173913043,0.03869856188098685,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Juneyao Airlines,603885.SH,1H2026,flat_ask,576.12451997,563.10137843,682.1709546699999,176.80240034,25.917608940933015,505.36855432999994,-0.12368706999995993,505.4922413999999,-0.024474627267606696,official_interim_total_revenue,interim_waterfall,1317.4408351884376,11130.65152616596,11067.18224521,1.0057349088096412,566.3307134858793,577.3198009099999,3.74482254,110.8204429,4.7740082,1438.2211798525582,372.7525410998589,h1_2025_effective_rate_on_forward_pbt,1065.4686387526992,-0.12368706999995993,h1_2025_absolute_carry,1065.5923258226992,157.92079033029026,2165.9132965625004,0.49198290971013947,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Juneyao Airlines,603885.SH,1H2026,flat_rpk,576.12451997,563.10137843,682.1709546699999,176.80240034,25.917608940933015,505.36855432999994,-0.12368706999995993,505.4922413999999,-0.024474627267606696,official_interim_total_revenue,interim_waterfall,1556.2658315343217,11369.476522511844,11067.18224521,1.0273144754106385,578.4821971848228,577.3198009099999,3.74482254,110.8204429,4.7740082,1664.894692499499,431.5008956803693,h1_2025_effective_rate_on_forward_pbt,1233.3937968191296,-0.12368706999995993,h1_2025_absolute_carry,1233.5174838891296,182.80729996024232,2165.9132965625004,0.5695137870231616,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Juneyao Airlines,603885.SH,1H2026,walk_forward_fuel_nonfuel,576.12451997,563.10137843,682.1709546699999,176.80240034,25.917608940933015,505.36855432999994,-0.12368706999995993,505.4922413999999,-0.024474627267606696,official_interim_total_revenue,interim_waterfall,589.138983175666,11369.476522511844,11067.18224521,1.0273144754106385,578.4821971848228,577.3198009099999,3.74482254,110.8204429,4.7740082,697.7678441408431,180.84474116000266,h1_2025_effective_rate_on_forward_pbt,516.9231029808404,-0.12368706999995993,h1_2025_absolute_carry,517.0467900508404,76.6263379942493,2165.9132965625004,0.23871998517735693,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Juneyao Airlines,603885.SH,1H2026,walk_forward_integrated,576.12451997,563.10137843,682.1709546699999,176.80240034,25.917608940933015,505.36855432999994,-0.12368706999995993,505.4922413999999,-0.024474627267606696,official_interim_total_revenue,interim_waterfall,604.2555290991786,11384.593068435355,11067.18224521,1.0286803647209057,579.2513313382171,577.3198009099999,3.74482254,110.8204429,4.7740082,712.1152559109613,184.56324723572732,h1_2025_effective_rate_on_forward_pbt,527.552008675234,-0.12368706999995993,h1_2025_absolute_carry,527.675695745234,78.2015418943983,2165.9132965625004,0.2436273402922928,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Juneyao Airlines,603885.SH,1H2026,walk_forward_yield_mix,576.12451997,563.10137843,682.1709546699999,176.80240034,25.917608940933015,505.36855432999994,-0.12368706999995993,505.4922413999999,-0.024474627267606696,official_interim_total_revenue,interim_waterfall,1571.382377457834,11384.593068435355,11067.18224521,1.0286803647209057,579.2513313382171,577.3198009099999,3.74482254,110.8204429,4.7740082,1679.242104269617,435.2194017560939,h1_2025_effective_rate_on_forward_pbt,1244.022702513523,-0.12368706999995993,h1_2025_absolute_carry,1244.146389583523,184.38250386039127,2165.9132965625004,0.5744211421380974,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Spring Airlines,601021.SH,1H2026,flat_ask,1542.848573,158.96746,1542.895172,374.263633,24.257230160028012,1168.631539,0.0,1168.631539,0.0,official_interim_total_revenue,interim_waterfall,1650.5718297795083,11887.68198942487,10304.467333,1.1536435222958719,183.3917804848281,651.4428379999999,,2.412779,2.36618,2118.66948629468,513.9305336207836,h1_2025_effective_rate_on_forward_pbt,1604.7389526738966,0.0,h1_2025_nci_zero_or_not_disclosed,1604.7389526738966,237.82232429687195,973.6981819327732,1.6480866273042833,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Spring Airlines,601021.SH,1H2026,flat_rpk,1542.848573,158.96746,1542.895172,374.263633,24.257230160028012,1168.631539,0.0,1168.631539,0.0,official_interim_total_revenue,interim_waterfall,1923.1843743267743,12160.294533972135,10304.467333,1.1800992851934091,187.59738591501184,651.4428379999999,,2.412779,2.36618,2387.076425411762,579.0386226079005,h1_2025_effective_rate_on_forward_pbt,1808.0378028038617,0.0,h1_2025_nci_zero_or_not_disclosed,1808.0378028038617,267.9512153443711,973.6981819327732,1.8568770450150576,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Spring Airlines,601021.SH,1H2026,walk_forward_fuel_nonfuel,1542.848573,158.96746,1542.895172,374.263633,24.257230160028012,1168.631539,0.0,1168.631539,0.0,official_interim_total_revenue,interim_waterfall,1925.9178585493628,12160.294533972135,10304.467333,1.1800992851934091,187.59738591501184,651.4428379999999,,2.412779,2.36618,2389.809909634351,579.7016901671619,h1_2025_effective_rate_on_forward_pbt,1810.108219467189,0.0,h1_2025_nci_zero_or_not_disclosed,1810.108219467189,268.25805110872705,973.6981819327732,1.8590033883745751,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
airline_forward_net_income_bridge,Spring Airlines,601021.SH,1H2026,walk_forward_integrated,1542.848573,158.96746,1542.895172,374.263633,24.257230160028012,1168.631539,0.0,1168.631539,0.0,official_interim_total_revenue,interim_waterfall,1904.5274905860497,12138.904166008822,10304.467333,1.17802345077402,187.26739578998098,651.4428379999999,,2.412779,2.36618,2368.7495317960684,574.5930258423582,h1_2025_effective_rate_on_forward_pbt,1794.1565059537102,0.0,h1_2025_nci_zero_or_not_disclosed,1794.1565059537102,265.8940070516098,973.6981819327732,1.8426207825430485,6.747638,available_h1_2025_interim_waterfall,"Forward H1-2026 net-income bridge anchored on the 1H2025 interim official waterfall; operating leg from the walk-forward H1-2026 model variant.  Finance cost scaled with forecast revenue; non-operating lines carried at 1H2025 absolute; tax and NCI as labelled. Research bridge, not issuer guidance or a trade approval.",2026-08-10T12:04:49.671839+00:00
